StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_sue_AV_1,defective_AV_1,negligence_AV_1,counterfactual_AV_1,capability_AV_1,fault_AV_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_sue_1,defective_1,negligence_1,counterfactual_1,capability_1,fault_1,superhuman_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2022-03-08 09:32:41,2022-03-08 09:33:01,0,208.218.231.33,100,20,1,2022-03-08 09:33:02,R_UmPN11dI9mdxNPb,,,,,40.5175018310546875,-74.39910125732421875,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08 09:27:46,2022-03-08 09:33:02,0,173.19.236.236,100,316,1,2022-03-08 09:33:03,R_cvYm72IiKkkYzHr,,,,,41.62890625,-93.72550201416015625,anonymous,EN,1,2,2,34.376,34.376,39.506,1,0,0,60.699,0,100,0,50,0,50,91,100,,,,,,,,,,,,,,,,50,1,1,50,1,,47,5,,FL_39,Q116|vA_sue_AV|negligence_AV|vB_sue_AV|defective_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,
2022-03-08 09:29:24,2022-03-08 09:33:12,0,65.33.104.140,100,228,1,2022-03-08 09:33:13,R_1FPuTAafDBiF6mG,,,,,28.020599365234375,-82.4573974609375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,9.355,14.786,16.174,2,0,0,34.514,0,99,0,0,0,11,0,0,77,1,1,75,2,,28,4,,FL_40,,,Q90|defective|vA_sue|vB_sue|negligence,Q71|capability|counterfactual|fault
2022-03-08 09:29:54,2022-03-08 09:33:32,0,76.170.174.87,100,217,1,2022-03-08 09:33:32,R_bruGtvDOsJCssO5,,,,,33.8950958251953125,-118.2910003662109375,anonymous,EN,1,2,2,0,0,24.581,0,0,0,11.269,0,85,74,66,67,60,72,50,,,,,,,,,,,,,,,,82,1,1,40,2,,37,5,,FL_39,Q116|vB_sue_AV|vA_sue_AV|defective_AV|negligence_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:22:10,2022-03-08 09:33:38,0,173.171.196.113,100,687,1,2022-03-08 09:33:39,R_3oLQTcH3yUH030V,,,,,28.11309814453125,-81.6240997314453125,anonymous,EN,1,2,2,0,0,463.677,0,0,0,14.776,0,100,18,0,0,81,63,10,,,,,,,,,,,,,,,,91,1,1,61,2,,63,3,,FL_39,Q116|vB_sue_AV|vA_sue_AV|defective_AV|negligence_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,
2022-03-08 09:30:11,2022-03-08 09:33:46,0,184.102.69.86,100,215,1,2022-03-08 09:33:47,R_3JIxogjh5eFAMu5,,,,,41.2816925048828125,-85.85410308837890625,anonymous,EN,1,2,2,3.669,18.979,20.521,2,10.9,10.9,12.343,1,100,0,0,0,8,30,13,,,,,,,,,,,,,,,,50,1,1,0,2,,41,4,,FL_39,Q116|vB_sue_AV|vA_sue_AV|negligence_AV|defective_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:27:36,2022-03-08 09:34:01,0,208.104.196.4,100,384,1,2022-03-08 09:34:01,R_1fegMlkptdrdl6M,,,,,34.9781036376953125,-80.85410308837890625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,177.531,0,9.797,9.797,11.161,1,94,29,68,50,18,30,50,77,,1,9,2,,41,4,,FL_40,,,Q90|defective|vB_sue|vA_sue|negligence,Q71|fault|capability|counterfactual
2022-03-08 09:26:31,2022-03-08 09:34:05,0,24.11.50.4,100,453,1,2022-03-08 09:34:05,R_2OUfdF6lnkhLrEK,,,,,41.0845947265625,-111.927398681640625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,66.163,0,0,0,10.858,0,95,0,0,0,3,21,69,48,,1,13,1,,50,4,,FL_40,,,Q90|negligence|defective|vA_sue|vB_sue,Q71|fault|capability|counterfactual
2022-03-08 09:30:17,2022-03-08 09:34:09,0,96.241.157.120,100,232,1,2022-03-08 09:34:09,R_25N0ZTHo7lFsahF,,,,,38.9636993408203125,-77.60990142822265625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,14.343,0,0,0,11.834,0,100,5,20,0,5,10,65,55,,1,50,2,,36,5,,FL_40,,,Q90|vA_sue|defective|vB_sue|negligence,Q71|counterfactual|fault|capability
2022-03-08 09:29:51,2022-03-08 09:34:22,0,73.28.133.228,100,271,1,2022-03-08 09:34:22,R_2VmOeH9F8TtFnNf,,,,,27.2400054931640625,-82.47550201416015625,anonymous,EN,1,2,2,0,0,27.931,0,0,0,11.1,0,100,0,0,0,0,0,80,,,,,,,,,,,,,,,,70,1,1,40,2,,57,5,,FL_39,Q116|vA_sue_AV|defective_AV|vB_sue_AV|negligence_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,
2022-03-08 09:30:16,2022-03-08 09:34:29,0,184.14.185.200,100,253,1,2022-03-08 09:34:30,R_3J4363XbR97L4lC,,,,,39.551605224609375,-78.18470001220703125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,24.956,0,0,0,27.39,0,100,0,0,0,0,0,0,81,,1,5,2,,33,1,,FL_40,,,Q90|negligence|defective|vB_sue|vA_sue,Q71|counterfactual|capability|fault
2022-03-08 09:23:21,2022-03-08 09:34:42,0,67.44.176.214,100,680,1,2022-03-08 09:34:43,R_W0P4mpG8OHuvPj3,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,5.279,5.279,113.231,1,2.736,8.118,19.882,2,100,0,0,0,0,0,50,100,2,1,57,2,,41,3,,FL_40,,,Q90|negligence|vA_sue|defective|vB_sue,Q71|fault|capability|counterfactual
2022-03-08 09:29:19,2022-03-08 09:34:49,0,66.188.203.123,100,329,1,2022-03-08 09:34:50,R_22QgpMJnxYnYL7H,,,,,44.001495361328125,-92.4835968017578125,anonymous,EN,1,2,2,0,0,30.527,0,0,0,17.454,0,100,0,0,100,2,2,60,,,,,,,,,,,,,,,,60,1,1,10,1,,69,4,,FL_39,Q116|defective_AV|vB_sue_AV|vA_sue_AV|negligence_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:32:12,2022-03-08 09:34:52,0,174.53.15.77,100,159,1,2022-03-08 09:34:52,R_3KpSoHCajk351lv,,,,,34.832305908203125,-92.32869720458984375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,23.888,0,0,0,11.949,0,100,0,0,0,0,11,14,50,,1,40,1,,37,4,,FL_40,,,Q90|defective|vB_sue|vA_sue|negligence,Q71|capability|fault|counterfactual
2022-03-08 09:25:47,2022-03-08 09:35:04,0,172.58.27.37,100,556,1,2022-03-08 09:35:04,R_2uOg8yaIxNEWLMA,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,1,2,2,0,0,66.699,0,0,0,17.501,0,100,15,40,15,10,50,90,,,,,,,,,,,,,,,,80,1,1,10,1,,37,4,,FL_39,Q116|vB_sue_AV|defective_AV|vA_sue_AV|negligence_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:33:03,2022-03-08 09:35:06,0,208.218.231.33,100,123,1,2022-03-08 09:35:07,R_3n2HoInLidDc7Ya,,,,,40.5175018310546875,-74.39910125732421875,anonymous,EN,1,2,2,0,0,13.033,0,1.792,1.792,11.923,1,99,69,100,82,63,92,84,,,,,,,,,,,,,,,,87,1,1,74,2,,58,7,,FL_39,Q116|negligence_AV|vA_sue_AV|vB_sue_AV|defective_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,
2022-03-08 09:32:14,2022-03-08 09:35:15,0,202.182.65.218,100,180,1,2022-03-08 09:35:15,R_2zvhUepUo0XgR89,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,1,2,2,41.658,41.658,41.943,1,0,0,16.715,0,83,59,88,71,63,39,90,,,,,,,,,,,,,,,,68,1,1,66,2,,40,4,,FL_39,Q116|vA_sue_AV|defective_AV|negligence_AV|vB_sue_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,
2022-03-08 09:32:01,2022-03-08 09:35:26,0,165.225.242.89,100,204,1,2022-03-08 09:35:26,R_3qpyHLq6SWj643c,,,,,37.3511962890625,-121.8845977783203125,anonymous,EN,1,2,2,0,0,25.729,0,0,0,11.034,0,100,0,0,0,61,0,95,,,,,,,,,,,,,,,,76,1,1,0,1,,54,5,,FL_39,Q116|vA_sue_AV|defective_AV|vB_sue_AV|negligence_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:25:36,2022-03-08 09:35:29,0,73.187.172.132,100,592,1,2022-03-08 09:35:29,R_2XcExvqyUGo24wm,,,,,40.26019287109375,-76.859100341796875,anonymous,EN,1,2,2,0,0,69.177,0,0,0,19.355,0,100,63,83,62,55,85,50,,,,,,,,,,,,,,,,92,1,1,16,1,,30,3,,FL_39,Q116|defective_AV|vA_sue_AV|vB_sue_AV|negligence_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:33:01,2022-03-08 09:35:46,0,184.55.172.30,100,165,1,2022-03-08 09:35:46,R_2fiEZ2Ka215K6Jq,,,,,42.7711944580078125,-87.79840087890625,anonymous,EN,1,2,2,0,0,11.112,0,0,0,10.977,0,100,0,40,11,10,50,50,,,,,,,,,,,,,,,,54,1,1,9,2,,29,5,,FL_39,Q116|defective_AV|vB_sue_AV|negligence_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:33:18,2022-03-08 09:35:47,0,76.31.70.114,100,148,1,2022-03-08 09:35:47,R_3l7UJTcyYXDddrb,,,,,29.8737945556640625,-95.5233001708984375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,17.759,0,0,0,12.321,0,100,86,33,96,71,18,22,74,1,1,73,1,,37,3,,FL_40,,,Q90|negligence|vA_sue|defective|vB_sue,Q71|fault|capability|counterfactual
2022-03-08 09:33:28,2022-03-08 09:36:03,0,69.113.42.143,100,154,1,2022-03-08 09:36:03,R_1OrGkC8YddLMCoP,,,,,41.0641021728515625,-73.54799652099609375,anonymous,EN,1,2,2,0,0,17.954,0,0,0,28.589,0,100,0,0,0,0,13,62,,,,,,,,,,,,,,,,61,1,1,61,2,,22,3,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,
2022-03-08 09:30:53,2022-03-08 09:36:36,0,70.16.98.249,100,343,1,2022-03-08 09:36:36,R_2tx56OHabADavof,,,,,43.661407470703125,-72.0308990478515625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,51.955,0,0,0,16.18,0,100,80,60,0,0,0,0,100,,1,0,2,,66,4,,FL_40,,,Q90|vB_sue|vA_sue|negligence|defective,Q71|counterfactual|fault|capability
2022-03-08 09:32:33,2022-03-08 09:36:55,0,165.166.59.134,100,262,1,2022-03-08 09:36:57,R_3n6FEPsLEcQKiZv,,,,,34.5251007080078125,-82.63069915771484375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,25.496,0,0,0,14.698,0,90,0,0,0,0,9,10,80,,1,10,2,,43,3,,FL_40,,,Q90|vA_sue|vB_sue|negligence|defective,Q71|counterfactual|capability|fault
2022-03-08 09:34:24,2022-03-08 09:37:08,0,73.64.17.81,100,164,1,2022-03-08 09:37:08,R_2sTF3j69IbQiWHl,,,,,40.335601806640625,-75.97899627685546875,anonymous,EN,1,2,2,0,0,16.141,0,0,0,12.566,0,82,15,17,14,54,40,34,,,,,,,,,,,,,,,,86,1,1,21,1,,35,4,,FL_39,Q116|vB_sue_AV|negligence_AV|defective_AV|vA_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,
2022-03-08 09:33:53,2022-03-08 09:37:13,0,68.81.42.79,100,199,1,2022-03-08 09:37:13,R_3sdbJRr6p1UsXAC,,,,,40.268402099609375,-75.39029693603515625,anonymous,EN,1,2,2,0,0,20.247,0,0,0,17.444,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,100,1,1,0,2,,63,6,,FL_39,Q116|vA_sue_AV|defective_AV|vB_sue_AV|negligence_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:33:14,2022-03-08 09:37:18,0,98.235.233.250,100,243,1,2022-03-08 09:37:18,R_3meJ4AarPpL7RSk,,,,,40.2906036376953125,-76.948699951171875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,23.989,0,0,0,11.243,0,95,10,1,0,95,0,50,70,,1,40,1,,38,4,,FL_40,,,Q90|vB_sue|vA_sue|defective|negligence,Q71|fault|counterfactual|capability
2022-03-08 09:29:46,2022-03-08 09:37:19,0,140.177.246.217,100,452,1,2022-03-08 09:37:19,R_U9kTLCrPHl2GXtf,,,,,40.90130615234375,-89.50679779052734375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,41.18,0,0,0,12.59,0,100,0,0,0,1,0,5,50,,1,0,2,,78,3,,FL_40,,,Q90|vB_sue|vA_sue|negligence|defective,Q71|capability|counterfactual|fault
2022-03-08 09:35:16,2022-03-08 09:37:37,0,71.81.61.253,100,140,1,2022-03-08 09:37:37,R_2y3l1ymy21SqEXH,,,,,30.3585968017578125,-90.05609893798828125,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08 09:34:33,2022-03-08 09:37:44,0,68.9.124.135,100,190,1,2022-03-08 09:37:44,R_1ffLJrG4gNYoXrz,,,,,41.82330322265625,-71.44100189208984375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,21.759,0,0,0,19.033,0,35,72,72,68,66,75,50,84,,1,75,2,,32,5,,FL_40,,,Q90|defective|vB_sue|negligence|vA_sue,Q71|capability|fault|counterfactual
2022-03-08 09:35:54,2022-03-08 09:37:48,0,72.209.155.199,100,113,1,2022-03-08 09:37:48,R_cSd7hF1wS3fafeh,,,,,39.1280975341796875,-95.6399993896484375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,13.985,0,0,0,11.492,0,100,5,3,0,0,0,63,76,1,1,21,2,,35,3,,FL_40,,,Q90|vB_sue|vA_sue|negligence|defective,Q71|counterfactual|capability|fault
2022-03-08 09:34:11,2022-03-08 09:37:52,0,71.63.28.185,100,220,1,2022-03-08 09:37:52,R_3EGYBiL22bxY9ss,,,,,37.4927978515625,-77.470001220703125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,33.685,0,7.846,7.846,12.009,1,0,51,0,0,0,0,71,100,,1,19,1,,27,4,,FL_40,,,Q90|vB_sue|negligence|vA_sue|defective,Q71|capability|fault|counterfactual
2022-03-08 09:34:05,2022-03-08 09:38:07,0,107.77.215.48,100,241,1,2022-03-08 09:38:07,R_1GgGtLkNPWSJ91n,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,24.359,0,0,0,14.296,0,100,10,0,0,20,10,100,80,,1,30,1,,51,4,,FL_40,,,Q90|vA_sue|defective|negligence|vB_sue,Q71|capability|fault|counterfactual
2022-03-08 09:34:17,2022-03-08 09:38:12,0,50.45.14.185,100,235,1,2022-03-08 09:38:12,R_301TVTuUlf6MvP8,,,,,38.081207275390625,-88.16519927978515625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,6.471,16.748,17.806,3,0,0,11.253,0,60,0,38,0,7,0,47,44,,1,27,2,,52,2,,FL_40,,,Q90|vA_sue|defective|vB_sue|negligence,Q71|capability|counterfactual|fault
2022-03-08 09:34:54,2022-03-08 09:38:14,0,172.56.31.83,100,200,1,2022-03-08 09:38:14,R_RDETCI6iE1mKxcR,,,,,34.2277984619140625,-118.4420013427734375,anonymous,EN,1,2,2,35.637,35.637,51.217,1,0,0,10.913,0,100,49,22,24,86,70,92,,,,,,,,,,,,,,,,100,1,1,34,2,,33,3,,FL_39,Q116|defective_AV|negligence_AV|vA_sue_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:35:00,2022-03-08 09:38:22,0,73.172.79.217,100,201,1,2022-03-08 09:38:23,R_3Do449a1IIg4vsI,,,,,39.569305419921875,-76.98690032958984375,anonymous,EN,1,2,2,0,0,21.409,0,0,0,12.626,0,100,10,10,0,10,10,10,,,,,,,,,,,,,,,,80,1,1,10,1,,40,4,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:33:07,2022-03-08 09:38:36,0,69.127.161.171,100,328,1,2022-03-08 09:38:36,R_3FJvfe01Dd0WxMy,,,,,40.87030029296875,-73.85250091552734375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,28.335,0,0,0,14.502,0,100,0,0,0,12,10,13,86,,1,60,2,,23,3,,FL_40,,,Q90|negligence|vB_sue|defective|vA_sue,Q71|fault|capability|counterfactual
2022-03-08 09:30:56,2022-03-08 09:39:01,0,202.182.65.52,100,484,1,2022-03-08 09:39:01,R_2wc5ejLfUGPWf0W,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,31.763,0,0,0,17.301,0,80,71,74,79,74,75,78,73,2,2,96,2,,42,4,,FL_40,,,Q90|vA_sue|defective|vB_sue|negligence,Q71|fault|capability|counterfactual
2022-03-08 09:36:05,2022-03-08 09:40:38,0,70.95.226.9,100,273,1,2022-03-08 09:40:39,R_24Is0KyDb00YhmC,,,,,33.9167938232421875,-118.34320068359375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,28.108,0,0,0,17.691,0,100,35,0,0,2,5,10,92,,1,70,1,,49,4,,FL_40,,,Q90|negligence|vA_sue|defective|vB_sue,Q71|capability|fault|counterfactual
2022-03-08 09:35:09,2022-03-08 09:40:53,0,75.72.44.100,100,344,1,2022-03-08 09:40:54,R_1F7zAMkZQm18qD7,,,,,44.953399658203125,-93.3842010498046875,anonymous,EN,1,2,2,0.999,3.899,56.124,6,0,0,29.314,0,100,35,5,0,30,44,55,,,,,,,,,,,,,,,,60,1,1,11,1,,40,4,,FL_39,Q116|defective_AV|negligence_AV|vA_sue_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:36:51,2022-03-08 09:40:55,0,174.253.162.93,100,243,1,2022-03-08 09:40:55,R_1k0uN22Dk9A91l7,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,1,2,2,6.99,30.116,31.944,2,10.923,13.042,14.843,2,100,0,50,0,25,50,80,,,,,,,,,,,,,,,,100,1,1,20,2,,59,3,,FL_39,Q116|vB_sue_AV|negligence_AV|vA_sue_AV|defective_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:37:42,2022-03-08 09:41:24,0,75.143.173.228,100,221,1,2022-03-08 09:41:24,R_2E6ml0xdm2UT7ZE,,,,,35.538604736328125,-82.70379638671875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,21.24,0,0,0,11.312,0,100,0,0,0,5,10,100,100,,1,50,1,,59,2,,FL_40,,,Q90|negligence|vA_sue|defective|vB_sue,Q71|capability|fault|counterfactual
2022-03-08 09:40:55,2022-03-08 09:41:50,0,71.91.95.17,100,55,1,2022-03-08 09:41:50,R_3NECOO1iw4DbpGn,,,,,34.1757965087890625,-86.82900238037109375,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08 09:38:28,2022-03-08 09:41:50,0,202.182.64.16,100,202,1,2022-03-08 09:41:51,R_23gGehfE09hs8YZ,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,1,2,2,0,0,20.181,0,0,0,20.385,0,53,32,34,68,57,65,40,,,,,,,,,,,,,,,,62,1,2,71,2,,42,5,,FL_39,Q116|vB_sue_AV|defective_AV|vA_sue_AV|negligence_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:37:40,2022-03-08 09:42:08,0,67.10.19.5,100,268,1,2022-03-08 09:42:09,R_3HGmLYSVgkgKhFa,,,,,26.1748046875,-98.1869964599609375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,25.311,25.311,26.408,1,0,0,10.967,0,100,0,83,0,0,50,51,100,,1,71,2,,49,5,,FL_40,,,Q90|vB_sue|defective|vA_sue|negligence,Q71|fault|counterfactual|capability
2022-03-08 09:38:58,2022-03-08 09:42:40,0,73.148.149.226,100,222,1,2022-03-08 09:42:40,R_2X6cTnwijaM4lvq,,,,,30.1031036376953125,-82.6855010986328125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,21.714,0,0,0,13.055,0,99,0,4,16,95,27,73,26,,1,20,2,,24,1,,FL_40,,,Q90|negligence|vB_sue|defective|vA_sue,Q71|counterfactual|fault|capability
2022-03-08 09:39:52,2022-03-08 09:43:06,0,70.62.77.114,100,193,1,2022-03-08 09:43:06,R_3nSO9om0qx7hyQ9,,,,,35.3990936279296875,-80.55840301513671875,anonymous,EN,1,2,2,0,0,21.8,0,0,0,10.89,0,80,9,30,20,85,80,91,,,,,,,,,,,,,,,,76,1,1,38,1,,42,4,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,
2022-03-08 09:40:18,2022-03-08 09:43:14,0,67.149.6.9,100,175,1,2022-03-08 09:43:15,R_3HjjhHJ4WueG45t,,,,,42.51800537109375,-83.15760040283203125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,16.064,0,0,0,12.683,0,100,0,0,0,5,5,5,85,,1,25,1,,38,3,,FL_40,,,Q90|vB_sue|vA_sue|defective|negligence,Q71|capability|counterfactual|fault
2022-03-08 09:38:54,2022-03-08 09:43:21,0,73.22.82.152,100,267,1,2022-03-08 09:43:21,R_3HnW4TkHnrR3eCL,,,,,42.293701171875,-89.63539886474609375,anonymous,EN,1,2,2,0,0,26.202,0,0,0,14.368,0,100,0,0,2,86,0,51,,,,,,,,,,,,,,,,64,1,1,10,2,,49,4,,FL_39,Q116|negligence_AV|defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:25:51,2022-03-08 09:43:54,0,172.98.72.4,100,1083,1,2022-03-08 09:43:55,R_1ODnMtihz4BkWv2,,,,,43.654693603515625,-79.36229705810546875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,75.278,0,0,0,23.575,0,98,25,21,22,34,33,38,89,,1,11,1,,28,4,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|fault|capability|counterfactual
2022-03-08 09:40:06,2022-03-08 09:44:06,0,108.185.146.83,100,240,1,2022-03-08 09:44:07,R_1gU8r8T5bzXQMhv,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,1,2,2,0,0,13.284,0,0,0,11.195,0,100,17,0,0,54,77,98,,,,,,,,,,,,,,,,86,1,1,17,2,,48,2,,FL_39,Q116|negligence_AV|defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:41:01,2022-03-08 09:44:07,0,67.22.201.57,100,185,1,2022-03-08 09:44:07,R_1mgCYMLk0aC7kaE,,,,,42.798492431640625,-96.16629791259765625,anonymous,EN,1,2,2,1.798,6.555,13.731,4,1.334,10.407,11.013,2,100,0,0,0,0,5,20,,,,,,,,,,,,,,,,100,1,1,41,1,,34,4,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,
2022-03-08 09:40:05,2022-03-08 09:44:13,0,73.215.54.67,100,248,1,2022-03-08 09:44:14,R_XFKIxCG6Iz59C0N,,,,,40.43060302734375,-74.40200042724609375,anonymous,EN,1,2,2,35.462,35.462,36.281,1,0,0,11.981,0,100,0,0,0,60,2,5,,,,,,,,,,,,,,,,95,1,1,75,1,,59,4,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:43:18,2022-03-08 09:44:13,0,208.218.230.241,100,55,1,2022-03-08 09:44:14,R_2qCOrXoXFILTeoq,,,,,32.783599853515625,-96.867401123046875,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08 09:33:43,2022-03-08 09:44:17,0,108.194.200.239,100,633,1,2022-03-08 09:44:17,R_3g6D5VCYUPNhZa2,,,,,29.474395751953125,-90.54399871826171875,anonymous,EN,1,2,2,0,0,21.827,0,0,0,41.987,0,100,0,0,0,0,50,100,,,,,,,,,,,,,,,,0,1,1,70,2,,36,1,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:41:50,2022-03-08 09:44:20,0,192.95.125.15,100,150,1,2022-03-08 09:44:20,R_1ibtnSP3QA5eiAS,,,,,42.1725006103515625,-91.9940032958984375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,18.659,0,0,0,10.958,0,100,0,0,0,0,0,50,50,,1,0,2,,64,5,,FL_40,,,Q90|defective|vA_sue|vB_sue|negligence,Q71|counterfactual|fault|capability
2022-03-08 09:41:58,2022-03-08 09:44:21,0,108.28.192.173,100,143,1,2022-03-08 09:44:21,R_31crS1wPAZVMs2F,,,,,38.861602783203125,-77.26629638671875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,12.664,0,0,0,11.417,0,100,64,50,0,76,21,58,50,,1,31,1,,28,4,,FL_40,,,Q90|negligence|vA_sue|defective|vB_sue,Q71|capability|fault|counterfactual
2022-03-08 09:44:16,2022-03-08 09:44:36,0,208.218.230.241,100,19,1,2022-03-08 09:44:36,R_3EZ51CXxvyU7JMf,,,,,40.5175018310546875,-74.39910125732421875,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08 09:39:14,2022-03-08 09:44:40,0,99.185.49.5,100,325,1,2022-03-08 09:44:40,R_3QJF7a6yl449vLS,,,,,41.14129638671875,-81.3444976806640625,anonymous,EN,1,2,2,0,0,98.491,0,0,0,11.759,0,100,0,0,0,20,0,33,,,,,,,,,,,,,,,,80,1,1,20,2,,64,5,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:40:28,2022-03-08 09:44:45,0,172.124.227.55,100,256,1,2022-03-08 09:44:45,R_3fN6oqU9MWQMsST,,,,,42.898406982421875,-85.72229766845703125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,37.48,0,0,0,11.547,0,100,50,0,0,0,30,100,83,,1,61,2,,68,5,,FL_40,,,Q90|vA_sue|vB_sue|negligence|defective,Q71|capability|fault|counterfactual
